RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,BTS,3,DE,06SL,BT7,-9,,-9,687,12,2012,8,19,1240,-9,29,D,55.5267,4.5217,55.5552,4.5005,40F4,32,V,687,1,1,R,,T,,3438,255,,,,,,,,,,346,3.7000,,,,,,41,5,,,17.8,,,,,,,,,,,,,
HH,BTS,3,DE,06SL,BT7,-9,,-9,691,16,2012,8,20,0837,-9,30,D,55.5575,6.1312,55.5710,6.1800,40F6,45,V,691,1,1,R,,T,,3418,370,,,,,,,,,,61,3.6000,,,,,,300,3,,,17.9,,,,,,,,,,,,,
HH,BTS,3,DE,06SL,BT7,-9,,-9,689,14,2012,8,20,0535,-9,30,D,55.5955,5.6400,55.5875,5.6937,40F5,52,V,689,1,1,R,,T,,3488,450,,,,,,,,,,102,3.7000,,,,,,29,6,,,17.5,,,,,,,,,,,,,
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,37F313,113,2017,8,2,1440,-9,30,D,54.2750,3.3900,54.2910,3.3463,37F3,46,V,37F313,1,1,R,-9.0000,-9,8,3364,330,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,304,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,203,7,90,1.5000,-9.0,-9.0,-9.00,-9.00,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,38F646,146,2017,8,10,1121,-9,28,D,54.7333,6.5000,54.7088,6.5316,38F6,40,V,38F646,1,1,R,-9.0000,-9,8,3402,250,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,151,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,315,7,315,1.0000,18.0,17.9,34.25,34.25,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,GB,74E9,BT4A,-9,,-9,16,31,2015,7,21,1500,-9,32,D,49.9550,0.9500,49.9701,1.0002,28F0,25,V,,1,1,R,,FM,,3947,84,,,,,,,,,,65,4.0000,,264,0.2000,,,290,8,0,0.0000,18.6,18.4,33.81,33.88,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,17,30,2015,7,21,1338,-9,30,D,49.9292,0.8368,49.9082,0.7980,28F0,26,V,,1,1,R,,FM,,3586,91,,,,,,,,,,232,3.9000,,74,0.4000,,,0,0,0,0.0000,18.7,18.7,33.79,33.78,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,18,29,2015,7,21,1137,-9,30,D,49.8932,0.5330,49.8807,0.4867,28F0,30,V,,1,1,R,,FM,,3665,102,,,,,,,,,,253,4.0000,,60,1.8000,,,0,0,0,0.0000,18.1,17.9,33.89,34.01,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,19,27,2015,7,21,0747,-9,30,D,49.7703,0.2892,49.7993,0.3148,28F0,22,V,,1,1,R,,FM,,3691,66,,,,,,,,,,43,4.0000,,241,0.9000,,,0,0,0,0.0000,18.1,18.1,33.57,33.66,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,21,26,2015,7,21,0434,-9,30,D,49.5852,0.0398,49.6108,0.0707,28F0,23,V,,1,1,R,,FM,,3567,69,,,,,,,,,,36,3.9000,,237,0.5000,,,270,8,0,0.0000,18.0,17.8,33.32,33.54,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,11,23,2015,7,20,1649,-9,30,D,49.5812,-0.0453,49.5973,-0.0032,28E9,25,V,,1,1,R,,FM,,3512,72,,,,,,,,,,62,3.8000,,231,0.7000,,,0,0,0,0.0000,18.0,17.7,33.49,33.54,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,9,18,2015,7,20,0647,-9,30,D,49.5637,-1.0845,49.5498,-1.0397,28E8,26,V,,1,1,R,,FM,,3600,80,,,,,,,,,,124,3.9000,,232,0.1000,,,220,15,0,0.0000,17.0,16.8,34.32,34.40,,,,,,,,-9,,
HH,BTS,3,GB,74E9,BT4A,-9,,-9,8,17,2015,7,20,0456,-9,30,D,49.5515,-1.1910,49.5345,-1.1564,28E8,20,V,,1,1,R,,FM,,3155,70,,,,,,,,,,141,3.4000,,31,0.7000,,,220,15,0,0.0000,17.8,17.8,34.02,34.06,,,,,,,,-9,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,8,6,2019,8,27,0710,-9,30,D,53.1633,2.7395,53.1967,2.7428,35F2,34,V,,1,1,R,,M,,3716,205,,,,,,,,,,,,,,,,,68,2,,,18.5,,34.20,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,61,26,2019,8,30,0454,-9,30,D,53.0445,1.5140,53.0188,1.5523,35F1,30,V,,1,1,R,,M,,3843,182,,,,,,,,,,,,,,,,,215,8,,,17.8,,33.90,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,62,27,2019,8,30,0611,-9,30,D,53.0023,1.6828,53.0010,1.7378,35F1,34,V,,1,1,R,,M,,3695,206,,,,,,,,,,,,,,,,,218,8,,,17.9,,33.90,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,7,5,2019,8,27,0452,-9,30,D,52.9068,2.5033,52.9275,2.5462,34F2,37,V,,1,1,R,,M,,3686,227,,,,,,,,,,,,,,,,,50,2,,,18.7,,34.40,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,73,28,2019,8,30,0825,-9,30,D,52.8958,2.2273,52.8653,2.2420,34F2,48,V,,1,1,R,,M,,3534,303,,,,,,,,,,,,,,,,,226,5,,,18.4,,34.10,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,28,29,2019,8,30,0935,-9,20,D,52.8380,2.2732,52.8170,2.2825,34F2,48,V,,1,1,R,,M,,2420,300,,,,,,,,,,,,,,,,,220,8,,,18.5,,34.10,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,63,38,2019,9,3,0503,-9,30,D,52.6642,2.1220,52.6330,2.1225,34F2,35,V,,1,1,R,,M,,3468,215,,,,,,,,,,,,,,,,,258,5,,,18.3,,33.90,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,29,30,2019,8,30,1136,-9,30,D,52.5992,2.0802,52.5825,2.0303,34F2,28,V,,1,1,R,,M,,3852,169,,,,,,,,,,,,,,,,,203,8,,,18.7,,33.90,,,,,,,,,,,
HH,BTS,3,BE,11BE,BT4A,-9,,-9,6,39,2019,9,3,0718,-9,30,D,52.5772,2.5337,52.5465,2.5103,34F2,49,V,,1,1,R,,M,,3761,300,,,,,,,,,,,,,,,,,268,8,,,18.0,,34.70,,,,,,,,,,,
