RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,109,109,2014,3,3,1626,R3Q1,30,D,55.8740,-8.6610,55.9010,-8.6340,40E1,126,V,74SC0082,1,1,R,5.0000,-9,,3357,420,28,,4.5000,1100,100.0,20.0,186,0.7000,,20,3.8000,,200,0.1000,,,190,8,220,3.0000,,,35.36,35.36,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,114,114,2014,3,5,0716,LBQ1,30,D,56.6140,-7.5030,56.5920,-7.5400,42E2,200,V,74SC0087,1,1,R,4.3000,-9,,,630,28,,4.5000,1100,106.0,22.0,186,0.7000,,225,3.6000,,150,0.1000,,,200,13,205,2.0000,,,35.33,35.29,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,115,115,2014,3,5,1002,LBQ1,30,D,56.6040,-7.1280,56.5870,-7.1680,42E2,90,V,74SC0088,1,1,R,5.2000,-9,,3138,300,28,,4.5000,1100,89.0,20.0,186,0.7000,,235,3.4000,,355,0.1000,,,200,18,230,2.0000,,,34.56,35.02,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,116,116,2014,3,5,1319,LBQ1,30,D,56.7020,-6.6410,56.6840,-6.6840,42E3,85,V,74SC0089,1,1,R,5.1000,-9,,3312,285,28,,4.5000,1100,89.0,19.0,186,0.7000,,222,3.6000,,197,0.2000,,,190,15,230,2.0000,,,33.93,34.21,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,117,117,2014,3,5,1624,LBQ1,15,D,56.9050,-6.3740,56.9010,-6.4000,42E3,82,V,74SC0090,1,1,R,4.6000,-9,,1727,270,28,,4.5000,1100,84.0,21.0,186,0.7000,,230,3.5000,,180,0.2000,,,190,18,230,2.0000,,,33.71,35.50,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,120,120,2015,3,5,1758,G1Q1,30,D,57.3750,-9.2890,57.4060,-9.3050,43E0,180,V,74SC0094,1,1,R,5.3000,-9,,3568,570,28,,4.5000,1100,106.0,20.0,186,0.7000,,320,3.8000,,278,0.4000,,,250,10,,4.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,121,121,2015,3,6,0734,R2Q1,30,D,58.3280,-8.7320,58.3120,-8.7740,45E1,255,V,,1,1,R,4.7000,-9,,3080,780,28,,4.5000,1100,111.0,22.0,186,0.7000,,215,3.4000,,312,0.4000,,,200,23,10,5.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,122,122,2015,3,6,1104,R2Q1,30,D,58.5890,-8.3220,58.5620,-8.3330,46E1,405,V,,1,1,R,5.2000,-9,,3161,1232,28,,4.5000,1100,104.0,20.0,186,0.7000,,200,3.4000,,350,0.4000,,,200,21,200,5.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,73,73,2018,2,16,0812,G1Q1,30,D,59.3460,-4.3960,59.3180,-4.4130,47E5,105,V,74SC0057,1,1,R,5.5000,-9,,3242,350,28,,4.5000,1100,89.0,20.0,186,0.7000,,230,3.5000,,90,0.5000,,,230,15,220,5.0000,8.0,8.0,35.18,35.19,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,74,74,2018,2,16,1042,WSQ1,30,D,59.5320,-4.3950,59.5050,-4.4140,48E5,104,V,74SC0058,1,1,R,5.3000,-9,,3302,350,28,,4.5000,1100,93.0,21.0,186,0.7000,,210,3.6000,,150,0.3000,,,217,16,220,5.0000,8.1,8.1,35.23,35.23,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,75,75,2018,2,16,1452,WSQ1,30,D,59.3880,-5.1590,59.3600,-5.1840,47E4,125,V,74SC0059,1,1,R,5.3000,-9,,3332,400,28,,4.5000,1100,,20.0,186,0.7000,,200,3.6000,,250,0.4000,,,29,15,220,4.0000,8.1,8.2,35.17,35.18,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,76,76,2018,2,16,1710,WSQ1,30,D,59.5240,-5.2430,59.5540,-5.2240,48E4,131,V,74SC0060,1,1,R,5.3000,-9,,3446,420,28,,4.5000,1100,94.0,19.0,186,0.7000,,14,3.7000,,150,0.2000,,,200,13,220,4.0000,8.7,8.6,35.27,35.26,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,77,77,2018,2,17,0730,R1Q1,30,D,59.7420,-4.8410,59.7590,-4.7910,48E5,127,V,74SC0061,1,1,R,5.2000,-9,,3375,400,28,,4.5000,1100,95.0,21.0,186,0.7000,,54,3.7000,,90,0.5000,,,221,13,220,3.0000,8.4,8.3,35.25,35.24,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,123,123,2015,3,7,1300,G1Q1,20,D,58.9230,-4.7040,58.9110,-4.7330,46E5,89,V,74SC0095,1,1,R,5.7000,-9,,2109,285,28,,4.5000,1100,81.0,18.0,186,0.7000,,230,3.5000,,323,0.1000,,,215,13,215,2.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,430,430,2016,12,1,1014,G3Q4,30,D,56.0500,-6.9380,56.0510,-6.9960,41E3,74,V,74SC0445,1,1,R,5.9000,-9,,3588,250,28,,4.5000,1100,67.0,18.0,186,0.7000,,272,3.9000,,227,0.3000,,,298,7,295,0.5000,11.0,11.1,34.91,35.14,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,411,411,2019,11,18,1153,GYQ4,30,D,54.4530,-9.4660,54.4240,-9.4830,37E0,85,V,74SC0464,1,1,R,5.6000,-9,,3448,280,28,,4.5000,1100,84.0,18.0,186,0.7000,,190,3.7000,,37,0.3000,,,135,15,140,2.0000,11.7,11.7,35.09,35.16,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,410,410,2019,11,18,1002,GYQ4,10,D,54.4400,-9.2280,54.4500,-9.2330,37E0,77,I,,0,0,R,5.4000,-9,,1103,250,28,,4.5000,1100,67.0,18.0,186,0.7000,,334,3.7000,,33,0.3000,,,50,13,160,2.5000,,,,,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,413,413,2019,11,18,1648,GYQ4,15,D,54.3930,-10.0890,54.4040,-10.1070,37D9,108,V,74SC0466,1,1,R,5.6000,-9,,1684,320,28,,4.5000,1100,86.0,18.0,186,0.7000,,314,3.7000,,27,0.1000,,,140,9,270,3.5000,11.4,11.2,35.19,35.28,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,372,372,2019,11,6,1514,WSQ4,30,D,59.2480,-6.0320,59.2620,-5.9770,47E3,102,V,74SC0431,1,1,R,5.3000,-9,,3475,330,28,,4.5000,1100,92.0,20.0,186,0.7000,,59,3.8000,,52,0.2000,,,78,8,30,2.0000,11.5,11.5,35.04,35.06,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,367,367,2019,11,5,1310,WSQ4,30,D,59.5090,-5.2490,59.4790,-5.2370,48E4,124,V,74SC0426,1,1,R,5.6000,-9,,3394,392,28,,4.5000,1100,93.0,19.0,186,0.7000,,168,3.7000,,121,0.1000,,,18,8,10,2.2000,11.1,10.7,35.14,35.26,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,369,369,2019,11,6,0727,WSQ4,30,D,59.5210,-5.8030,59.5110,-5.8580,48E4,127,V,74SC0428,1,1,R,5.2000,-9,,3374,410,28,,4.5000,1100,96.0,21.0,186,0.7000,,253,3.6000,,13,0.2000,,,354,6,10,1.0000,11.4,11.3,35.05,35.16,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,366,366,2019,11,5,1027,WSQ4,30,D,59.7000,-4.8210,59.6720,-4.8520,48E5,118,V,74SC0425,1,1,R,5.2000,-9,,3522,385,28,,4.5000,1100,97.0,20.0,186,0.7000,,206,3.8000,,6,0.1000,,,10,9,1,3.0000,11.2,11.1,35.11,35.17,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,458,458,2018,11,26,0752,CLQ4,30,D,55.0940,-5.2170,55.0640,-5.2240,39E4,66,V,74SC0522,1,1,R,4.8000,-9,,3441,200,28,,4.5000,1100,62.0,20.0,186,0.7000,,190,3.7000,,152,0.2000,,,60,7,190,0.2000,11.3,11.3,33.90,33.92,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,459,459,2018,11,26,1509,R2Q4,30,D,55.5180,-7.0120,55.5290,-7.0620,40E2,60,V,74SC0000,1,1,R,5.5000,-9,,3431,235,28,,4.5000,1100,61.0,18.0,186,0.7000,,246,3.7000,,304,1.0000,,,146,9,170,1.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,460,460,2018,11,26,1646,R2Q4,30,N,55.6380,-7.3430,55.6480,-7.3910,40E2,60,V,74SC0523,1,1,R,5.5000,-9,,3287,210,28,,4.5000,1100,65.0,19.0,186,0.7000,,261,3.5000,,318,0.5000,,,114,10,190,1.0000,11.0,10.9,34.58,34.78,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,461,461,2018,11,27,0828,GYQ4,30,D,54.4630,-8.8610,54.4630,-8.8080,37E1,67,V,74SC0000,1,1,R,5.7000,-9,,3394,210,28,,4.5000,1100,64.0,18.0,186,0.7000,,103,3.7000,,181,0.3000,,,120,23,100,3.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,462,462,2018,11,27,1032,G4Q4,17,D,54.5880,-8.9840,54.5850,-8.9530,38E1,84,V,74SC0524,1,1,R,5.5000,-9,,1994,290,28,,4.5000,1100,84.0,19.0,186,0.7000,,110,3.7000,,15,0.2000,,,107,14,110,2.5000,10.8,11.2,34.90,35.14,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,411,411,2016,11,25,0801,GYQ4,30,D,54.4040,-10.1110,54.3820,-10.0710,37D9,108,I,74SC0427,0,0,R,5.9000,-9,,3565,330,28,,4.5000,1100,87.0,17.0,186,0.7000,,142,3.8000,,320,0.4000,,,90,4,85,0.1000,11.9,11.7,35.14,35.24,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,412,412,2016,11,25,0951,GYQ4,20,D,54.4530,-9.8840,54.4700,-9.8630,37E0,98,V,74SC0428,1,1,R,5.7000,-9,,2387,294,28,,4.5000,1100,87.0,17.0,186,0.7000,,33,3.9000,,38,0.2000,,,100,4,100,0.2000,11.9,11.9,35.13,35.13,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,413,413,2016,11,25,1203,GYQ4,30,D,54.4250,-9.4900,54.4520,-9.4590,37E0,80,V,74SC0429,1,1,R,5.9000,-9,,3615,250,28,,4.5000,1100,66.0,16.0,186,0.7000,,71,3.9000,,342,0.2000,,,83,5,280,0.5000,11.9,11.9,35.10,35.10,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,414,414,2016,11,25,1606,GYQ4,30,D,54.4990,-8.5360,54.5050,-8.4810,37E1,53,V,74SC0430,1,1,R,6.7000,-9,,3651,170,28,,4.5000,1100,53.0,14.0,186,0.7000,,79,3.9000,,243,0.1000,,,81,6,81,0.1000,10.4,12.0,33.77,34.92,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,415,415,2016,11,26,0758,G4Q4,30,D,54.7220,-9.4100,54.7440,-9.4530,38E0,100,V,74SC0431,1,1,R,5.8000,-9,,3690,310,28,,4.5000,1100,84.0,17.0,186,0.7000,,310,4.0000,,204,0.1000,,,57,7,59,0.2000,11.8,11.7,35.15,35.16,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,47,I2,P,416,416,2016,11,26,1058,R2Q4,30,D,54.9300,-9.0130,54.9630,-9.0210,38E0,75,V,74SC0000,1,1,R,5.9000,-9,,3671,255,28,,4.5000,1100,71.0,18.0,186,0.7000,,350,4.0000,,113,0.1000,,,81,5,30,0.5000,,,,,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,417,417,2016,11,26,1238,R2Q4,30,D,55.1150,-9.0690,55.1480,-9.0680,39E0,96,V,74SC0432,1,1,R,5.7000,-9,,3614,310,28,,4.5000,1100,87.0,17.0,186,0.7000,,262,3.9000,,262,0.1000,,,40,5,30,0.5000,11.6,11.5,35.20,35.23,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,418,418,2016,11,26,1442,R2Q4,30,D,55.1890,-9.2950,55.2190,-9.3210,39E0,106,V,74SC0433,1,1,R,6.2000,-9,,3673,330,28,,4.5000,1100,91.0,18.0,186,0.7000,,325,4.0000,,285,0.2000,,,16,6,30,0.5000,11.5,10.8,35.21,35.34,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,419,419,2016,11,27,0751,G3Q4,30,D,56.0070,-7.7270,55.9790,-7.7510,41E2,162,V,74SC0434,1,1,R,5.5000,-9,,3472,495,28,,4.5000,1100,100.0,19.0,186,0.7000,,200,3.8000,,84,0.1000,,,100,6,100,0.2000,11.3,10.5,35.09,35.30,,,,,,,,,,
HH,SCOWCGFS,4,GB-SCT,748S,GOV,97,I2,P,420,420,2016,11,27,0942,G3Q4,30,D,55.8390,-7.7710,55.8230,-7.7210,40E2,139,V,74SC0435,1,1,R,5.8000,-9,,3646,435,28,,4.5000,1100,91.0,18.0,186,0.7000,,130,3.9000,,2,0.1000,,,125,10,125,0.5000,11.2,11.0,35.20,35.24,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,94,94,2020,2,29,0753,R3Q1,30,D,57.2920,-9.3000,57.3220,-9.3140,43E0,203,V,74SC0076,1,1,R,5.1000,-9,,3439,630,28,,4.5000,1100,103.0,19.0,186,0.7000,,335,3.7000,,135,0.4000,,,197,15,220,5.5000,9.6,9.1,35.33,35.31,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,95,95,2020,2,29,1053,G1Q1,30,D,57.5240,-8.8100,57.5530,-8.7960,44E1,152,V,74SC0077,1,1,R,5.4000,-9,,3383,480,28,,4.5000,1100,96.0,19.0,186,0.7000,,14,3.7000,,255,0.3000,,,160,15,230,5.0000,8.8,8.9,35.25,35.27,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,108,108,2015,3,2,1511,G2Q1,30,D,54.7260,-9.4160,54.7400,-9.4670,38E0,101,V,74SC0087,1,1,R,5.3000,-9,,3632,330,28,,4.5000,1100,93.0,18.0,186,0.7000,,295,3.9000,,325,0.2000,,,270,21,270,5.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,109,109,2015,3,3,0744,R3Q1,16,D,55.6660,-9.3110,55.6500,-9.3160,40E0,180,V,,1,1,R,5.2000,-9,,1763,570,28,,4.5000,1100,106.0,20.0,186,0.7000,,205,3.6000,,316,0.3000,,,250,21,90,4.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,110,110,2015,3,3,1126,R3Q1,30,D,55.9060,-8.8070,55.8930,-8.8540,40E1,131,V,,1,1,R,5.1000,-9,,3263,430,28,,4.5000,1100,102.0,20.0,186,0.7000,,240,3.6000,,131,0.4000,,,240,21,260,5.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,111,111,2015,3,3,1440,B1Q1,30,D,56.0770,-8.3450,56.0560,-8.3840,41E1,157,V,,1,1,R,5.3000,-9,,3415,490,28,,4.5000,1100,104.0,20.0,186,0.7000,,240,3.7000,,74,0.2000,,,270,23,270,5.5000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,112,112,2015,3,3,1737,B1Q1,30,D,56.1460,-8.0690,56.1530,-8.1170,41E1,115,V,,1,1,R,5.3000,-9,,3098,380,28,,4.5000,1100,95.0,19.0,186,0.7000,,285,3.4000,,139,0.2000,,,300,21,100,4.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,113,113,2015,3,4,0729,R3Q1,30,D,56.7560,-8.7520,56.7810,-8.7850,42E1,122,V,74SC0088,1,1,R,5.0000,-9,,3363,405,28,,4.5000,1100,100.0,19.0,186,0.7000,,320,3.6000,,300,0.1000,,,305,10,130,3.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,114,114,2015,3,4,1125,R3Q1,16,D,56.5280,-8.8460,56.5300,-8.8750,42E1,140,V,74SC0089,1,1,R,5.0000,-9,,1802,450,28,,4.5000,1100,108.0,21.0,186,0.7000,,270,3.7000,,272,0.2000,,,250,13,270,3.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,115,115,2015,3,4,1349,R3Q1,16,D,56.5000,-8.5030,56.4950,-8.4730,42E1,158,V,74SC0090,1,1,R,4.9000,-9,,1890,510,28,,4.5000,1100,101.0,19.0,186,0.7000,,115,3.8000,,119,0.1000,,,250,10,250,1.5000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,105,105,2018,2,22,1807,R3Q1,30,D,56.5920,-8.6750,56.5660,-8.6660,42E1,132,V,74SC0084,1,1,R,5.4000,-9,,3035,450,28,,4.5000,1100,103.0,23.0,186,0.7000,,175,3.3000,,10,0.4000,,,180,23,180,5.0000,8.3,8.9,34.97,35.23,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,106,106,2018,2,23,0722,G2Q1,30,D,55.4120,-8.3870,55.3900,-8.4240,39E1,90,V,74SC0085,1,1,R,5.4000,-9,,3404,300,28,,4.5000,1100,91.0,20.0,186,0.7000,,210,3.7000,,30,0.3000,,,160,15,180,3.0000,7.9,8.3,35.05,35.22,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,47,I2,P,107,107,2018,2,23,1215,PQ1,30,D,54.9610,-9.0210,54.9300,-9.0160,38E0,80,V,74SC0086,1,1,R,5.6000,-9,,3471,270,28,,4.5000,1100,75.0,22.0,186,0.7000,,175,3.7000,,30,0.5000,,,175,26,180,3.0000,8.1,8.2,35.05,35.11,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,108,108,2018,2,23,1545,R3Q1,30,D,54.9290,-9.6140,54.9070,-9.6530,38E0,95,V,74SC0087,1,1,R,5.8000,-9,,3519,320,28,,4.5000,1100,95.0,,186,0.7000,,215,3.8000,,40,0.4000,,,170,21,170,3.0000,9.3,9.3,35.33,35.33,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,109,109,2018,2,24,0720,G2Q1,30,D,54.5950,-9.9260,54.5670,-9.9460,38E0,101,V,74SC0088,1,1,R,5.8000,-9,,3368,330,28,,4.5000,1100,90.0,19.0,186,0.7000,,190,3.6000,,60,0.2000,,,160,21,160,3.0000,8.9,9.0,35.28,35.29,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,110,110,2018,2,24,1226,G2Q1,30,D,55.1360,-9.0670,55.1690,-9.0670,39E0,98,V,74SC0000,1,1,R,5.3000,-9,,3459,330,28,,4.5000,1100,95.0,22.0,186,0.7000,,359,3.8000,,60,0.4000,,,160,21,160,3.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,111,111,2018,2,24,1537,G2Q1,30,D,55.5470,-8.8140,55.5570,-8.8660,40E1,98,V,74SC0089,1,1,R,5.4000,-9,,3510,330,28,,4.5000,1100,93.0,20.0,186,0.7000,,280,3.8000,,100,0.2000,,,160,15,160,3.0000,9.0,9.0,35.32,35.32,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,74,74,2020,2,18,1147,B1Q1,30,D,57.5900,-6.7500,57.5620,-6.7630,44E3,172,V,74SC0059,1,1,R,4.9000,-9,,3341,540,28,,4.5000,1100,99.0,20.0,186,0.7000,,215,3.6000,,72,0.4000,,,240,13,240,1.2000,8.0,8.4,34.55,34.86,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,73,73,2020,2,18,0802,B1Q1,30,D,57.6160,-6.0380,57.5880,-6.0430,44E3,127,V,74SC0058,1,1,R,4.2000,-9,,3129,410,28,,4.5000,1100,85.0,26.0,186,0.7000,,197,3.4000,,126,0.3000,,,250,13,330,1.5000,8.0,8.1,34.33,34.43,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,96,96,2020,2,29,1321,G1Q1,30,D,57.7560,-8.9990,57.7840,-9.0120,44E1,153,V,74SC0078,1,1,R,5.1000,-9,,3237,478,28,,4.5000,1100,99.0,21.0,186,0.7000,,350,3.5000,,238,0.5000,,,133,18,220,6.0000,9.4,9.3,35.33,35.34,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,97,97,2020,2,29,1532,R2Q1,30,D,57.9010,-9.1820,57.8790,-9.2170,44E0,183,V,,1,1,R,5.4000,-9,,3213,580,28,,4.5000,1100,100.0,19.0,186,0.7000,,220,3.5000,,227,0.3000,,,125,18,190,6.0000,,,,,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,71,71,2020,2,17,1437,B1Q1,30,D,57.9270,-6.2100,57.9560,-6.2260,44E3,90,V,74SC0056,1,1,R,5.2000,-9,,3360,295,28,,4.5000,1100,83.0,21.0,186,0.7000,,335,3.6000,,354,0.2000,,,237,22,250,1.8000,8.2,8.2,34.57,34.60,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,72,72,2020,2,17,1715,B1Q1,30,D,57.9930,-5.8610,57.9680,-5.8260,44E4,89,V,74SC0057,1,1,R,4.4000,-9,,3504,290,28,,4.5000,1100,85.0,20.0,186,0.7000,,156,3.8000,,97,0.3000,,,255,11,240,2.5000,8.1,8.1,34.43,34.49,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,98,98,2020,2,29,1532,R2Q1,30,D,58.0650,-9.2520,58.0390,-9.2820,45E0,254,V,74SC0079,1,1,R,5.0000,-9,,3427,790,28,,4.5000,1100,106.0,20.0,186,0.7000,,200,3.7000,,213,0.5000,,,120,15,190,5.0000,9.4,9.3,35.33,35.33,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,103,103,2020,3,1,1747,G1Q1,30,D,58.1260,-7.2640,58.0980,-7.2790,45E2,132,V,74SC0084,1,1,R,5.2000,-9,,3298,390,28,,4.5000,1100,91.0,20.0,186,0.7000,,193,3.6000,,219,0.2000,,,207,8,280,3.5000,8.1,8.0,35.10,35.09,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,100,100,2020,3,1,1005,G1Q1,30,D,58.2530,-8.2870,58.2670,-8.2320,45E1,131,V,74SC0081,1,1,R,5.2000,-9,,3493,425,28,,4.5000,1100,97.0,,186,0.7000,,67,3.8000,,8,0.2000,,,320,4,300,5.0000,8.7,8.8,35.24,35.28,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,101,101,2020,3,1,1005,G1Q1,30,D,58.3870,-7.9330,58.4080,-7.8890,45E2,140,V,74SC0082,1,1,R,5.0000,-9,,3477,440,28,,4.5000,1100,98.0,,186,0.7000,,48,3.7000,,0,0.2000,,,278,5,330,3.5000,9.1,8.9,35.32,35.30,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,70,70,2020,2,17,1030,B1Q1,25,D,58.3900,-5.9130,58.3710,-5.9440,45E4,107,V,74SC0055,1,1,R,5.3000,-9,,2949,330,28,,4.5000,1100,88.0,20.0,186,0.7000,,223,3.7000,,202,0.4000,,,250,21,260,3.0000,8.1,8.2,34.37,34.41,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,99,99,2020,3,1,0733,R2Q1,30,D,58.4170,-8.4500,58.3930,-8.4860,45E1,201,V,74SC0080,1,1,R,5.0000,-9,,3431,640,28,,4.5000,1100,102.0,20.0,186,0.7000,,226,3.7000,,150,0.2000,,,340,8,350,5.0000,9.3,9.0,35.32,35.31,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,102,102,2020,3,1,1432,G1Q1,30,D,58.4520,-7.4970,58.4720,-7.4560,45E2,112,V,74SC0083,1,1,R,5.2000,-9,,3314,360,28,,4.5000,1100,93.0,19.0,186,0.7000,,48,3.5000,,352,0.1000,,,235,7,359,3.0000,8.6,8.7,35.26,35.28,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,119,119,2020,3,6,1105,G1Q1,20,D,58.7590,-5.5550,58.7810,-5.5630,46E4,93,V,74SC0096,1,1,R,5.4000,-9,,2417,300,28,,4.5000,1100,86.0,,186,0.7000,,354,4.0000,,203,0.6000,,,190,8,200,1.5000,7.4,7.8,34.28,34.71,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,97,I2,P,120,120,2020,3,6,1349,G1Q1,30,D,58.8010,-6.1690,58.7900,-6.2280,46E3,111,V,74SC0097,1,1,R,5.2000,-9,,3626,370,28,,4.5000,1100,90.0,18.0,186,0.7000,,250,3.9000,,274,0.1000,,,275,13,220,2.8000,7.6,8.6,34.47,35.27,,,,,,,,,,
HH,SCOWCGFS,1,GB-SCT,748S,GOV,47,I2,P,109,109,2020,3,3,1838,PQ1,30,D,54.5000,-8.5320,54.5040,-8.4810,38E1,52,V,74SC0088,1,1,R,6.1000,-9,,3421,180,28,,4.5000,1100,57.0,,186,0.7000,,78,3.7000,,125,0.1000,,,305,8,300,1.5000,7.3,7.7,33.23,34.48,,,,,,,,,,
