RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,IE-IGFS,4,IE,45CE,GOV,55,I2,P,FG116,31,2019,11,6,0920,33,31,D,56.0520,-6.9980,56.0520,-7.0590,41E3,85,V,-9,1,2,R,4.4000,-9,-9,3800,311,26,-9,5.2000,1400,80.0,21.3,247,-9.0000,2212,270,4.0000,-9.0000,-9,-9.0000,-9,-9.0000,144,5,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,FG143,24,2019,11,4,1609,34,26,D,56.0670,-7.4490,56.0480,-7.4150,41E2,107,V,-9,1,2,R,4.2000,-9,-9,2993,378,26,-9,5.2000,1400,108.8,22.7,247,-9.0000,2212,135,3.7000,-9.0000,-9,-9.0000,-9,-9.0000,32,34,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,PO174,66,2019,11,16,0924,16,31,D,53.3020,-12.2510,53.3320,-12.2270,35D7,318,V,-9,1,2,R,3.8000,-9,-9,3702,950,26,-9,5.2000,1400,135.2,25.4,247,-9.0000,998,25,3.9000,-9.0000,-9,-9.0000,-9,-9.0000,170,15,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,FG80,53,2019,11,13,1425,31,30,D,53.6940,-10.3810,53.7160,-10.3410,36D9,92,V,-9,1,2,R,4.3000,-9,-9,3601,378,26,-9,5.2000,1400,113.6,22.8,247,-9.0000,998,47,3.9000,-9.0000,-9,-9.0000,-9,-9.0000,300,38,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,PO9,63,2019,11,15,1406,16,30,D,53.8190,-11.4340,53.7930,-11.4720,36D8,258,V,-9,1,2,R,3.8000,-9,-9,3826,773,26,-9,5.2000,1400,131.2,25.1,247,-9.0000,998,220,4.1000,-9.0000,-9,-9.0000,-9,-9.0000,340,13,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,55,S,P,FG83,54,2019,11,13,1701,32,20,D,53.8390,-10.0380,53.8420,-10.0000,36D9,45,V,-9,1,2,R,4.4000,-9,-9,2523,220,26,-9,5.2000,1400,79.7,21.2,247,-9.0000,998,82,4.1000,-9.0000,-9,-9.0000,-9,-9.0000,13,20,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,FG76,62,2019,11,15,1208,16,30,D,53.9440,-11.1880,53.9130,-11.2110,36D8,218,V,-9,1,2,R,3.9000,-9,-9,3766,663,26,-9,5.2000,1400,126.4,23.9,247,-9.0000,998,203,4.1000,-9.0000,-9,-9.0000,-9,-9.0000,27,12,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,FG175,68,2019,11,16,1331,16,18,D,53.1020,-11.9510,53.0830,-11.9500,35D8,205,V,-9,1,2,R,3.8000,-9,-9,2115,640,26,-9,5.2000,1400,120.0,23.1,247,-9.0000,998,178,3.8000,-9.0000,-9,-9.0000,-9,-9.0000,140,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,PO189,65,2019,11,16,0729,16,31,D,53.1140,-12.3260,53.1460,-12.3170,35D7,317,V,-9,1,2,R,3.9000,-9,-9,3611,950,26,-9,5.2000,1400,135.4,25.6,247,-9.0000,998,9,3.8000,-9.0000,-9,-9.0000,-9,-9.0000,200,12,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,MB52,166,2019,12,11,0811,32,30,D,53.1310,-9.3380,53.1050,-9.3750,35E0,38,V,-9,1,2,R,4.4000,-9,-9,3809,206,26,-9,5.2000,1400,79.6,21.1,247,-9.0000,998,220,4.1000,-9.0000,-9,-9.0000,-9,-9.0000,45,24,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
