RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0922,98,2014,11,13,0848,4,30,D,49.0602,-10.5602,49.0764,-10.6021,27D9,147,V,S0922,1,1,R,3.9000,-9,,3542,490,26,,4.5000,1300,90.0,,145,0.7000,210,288,3.8000,3.5000,,,,,194,19,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0923,99,2014,11,13,1106,5,31,D,49.0656,-10.8054,49.0996,-10.8005,27D9,164,V,S0923,1,1,R,4.1000,-9,,3800,541,26,,4.5000,1300,92.0,,145,0.7000,210,285,3.9000,3.6000,,,,,225,18,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0924,100,2014,11,13,1433,4,31,D,49.5085,-10.7917,49.5164,-10.8427,28D9,160,V,S0924,1,1,R,4.0000,-9,,3785,525,26,,4.5000,1300,95.0,,145,0.7000,210,271,3.9000,3.7000,,,,,212,29,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0925,101,2014,11,13,1640,5,31,D,49.5242,-10.8894,49.5165,-10.8406,28D9,166,V,S0925,1,1,R,4.3000,-9,,3629,526,26,,4.5000,1300,93.0,,145,0.7000,210,112,3.7000,3.5000,,,,,194,23,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0926,102,2014,11,14,0850,4,31,D,49.7206,-10.5007,49.7544,-10.4989,28D9,139,V,S0926,1,1,R,4.3000,-9,,3766,480,26,,4.5000,1300,89.0,,145,0.7000,210,350,3.9000,3.7000,,,,,208,15,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0927,103,2014,11,14,1104,4,31,D,49.7552,-10.1625,49.7335,-10.1226,28D9,143,V,S0927,1,1,R,4.3000,-9,,3766,492,26,,4.5000,1300,91.0,,145,0.7000,210,139,3.9000,3.3000,,,,,221,21,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0928,104,2014,11,14,1401,4,31,D,49.4979,-9.7844,49.5324,-9.7860,27E0,147,V,S0928,1,1,R,4.1000,-9,,3836,491,26,,4.5000,1300,89.0,,145,0.7000,210,268,3.9000,4.2000,,,,,219,14,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0929,105,2014,11,14,1616,4,31,D,49.4100,-9.8481,49.4276,-9.8947,27E0,147,V,S0929,1,1,R,4.0000,-9,,3902,501,26,,4.5000,1300,94.0,,145,0.7000,210,74,4.2000,3.6000,,,,,56,20,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0930,106,2014,11,15,0846,4,30,D,48.9579,-9.1945,48.9817,-9.1587,26E0,160,V,S0930,1,1,R,4.0000,-9,,3709,531,26,,4.5000,1300,93.0,,145,0.7000,210,46,3.9000,3.2000,,,,,197,22,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0931,107,2014,11,15,1217,4,31,D,48.7644,-8.5835,48.7889,-8.5468,26E1,152,V,S0931,1,1,R,4.0000,-9,,3818,501,26,,4.5000,1300,90.0,,145,0.7000,210,43,4.0000,4.0000,,,,,206,8,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0932,108,2014,11,15,1424,4,31,D,48.6890,-8.4277,48.7039,-8.3806,26E1,131,V,S0932,1,1,R,4.0000,-9,,3834,482,26,,4.5000,1300,89.0,,145,0.7000,210,61,4.0000,4.1000,,,,,257,6,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0933,109,2014,11,15,1607,4,31,D,48.7644,-8.2375,48.7920,-8.2080,26E1,161,V,S0933,1,1,R,3.9000,-9,,3753,521,26,,4.5000,1300,92.0,,145,0.7000,210,35,3.9000,3.9000,,,,,276,5,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,S0934,110,2014,11,16,0832,4,31,D,48.4117,-6.3512,48.3893,-6.3138,25E3,139,V,S0934,1,1,R,3.7000,-9,,3708,482,26,,4.5000,1300,89.0,,145,0.7000,210,134,3.9000,3.8000,,,,,315,14,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0423,75,2013,11,8,1011,6,31,D,47.5679,-7.1782,47.5625,-7.2265,24E2,220,V,,1,1,R,3.8000,-9,,3667,731,24,,,1300,104.0,23.0,,,,281,,,,,,,301,27,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0425,77,2013,11,8,1526,5,30,D,47.6014,-6.9218,47.5740,-6.9480,24E3,179,V,,1,1,R,4.0000,-9,,3630,559,24,,,1300,100.0,22.0,,,,214,,,,,,,290,30,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0373,29,2013,10,26,0652,4,30,D,45.4980,-3.0625,45.5053,-3.1087,19E6,149,V,,1,1,R,4.0000,-9,,3685,498,24,,,1300,90.0,20.0,,,,285,,,,,,,241,5,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0369,26,2013,10,25,0922,3,30,D,45.3831,-2.6413,45.3508,-2.6305,19E7,126,V,,1,1,R,4.2000,-9,,3685,438,24,,,1300,87.0,19.0,,,,165,,,,,,,162,14,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0370,27,2013,10,25,1132,4,30,D,45.2850,-2.7888,45.2619,-2.7554,19E7,134,V,,1,1,R,4.2000,-9,,3667,474,24,,,1300,86.0,19.0,,,,138,,,,,,,191,19,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0371,28,2013,10,25,1514,7,30,D,45.2645,-3.2645,45.2950,-3.2817,19E6,516,V,,1,1,R,4.1000,-9,,3648,1351,24,,,1300,107.0,18.0,,,,332,,,,,,,202,8,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0364,22,2013,10,24,0836,2,30,D,45.1054,-1.4279,45.1387,-1.4302,19E8,46,V,,1,1,R,4.2000,-9,,3704,199,24,,,1300,59.0,,,,,79,,,,,,,140,24,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0363,21,2013,10,24,0635,1,30,D,45.0852,-1.2650,45.1180,-1.2647,19E8,30,V,,1,1,R,,-9,,3648,148,24,,,1300,53.0,,,,,44,,,,,,,131,19,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0361,20,2013,10,23,1353,3,30,D,45.0356,-1.9451,45.0679,-1.9458,19E8,105,V,,1,1,R,4.1000,-9,,3593,396,24,,,1300,76.0,21.0,,,,345,,,,,,,244,15,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0360,19,2013,10,23,1030,5,29,D,44.6092,-2.0182,44.6352,-1.9896,18E7,166,V,,1,1,R,3.6000,-9,,3667,542,24,,,1300,94.0,20.0,,,,37,,,,,,,222,8,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0359,18,2013,10,23,0843,6,29,D,44.5948,-2.1373,44.5625,-2.1282,18E7,355,V,,1,1,R,4.0000,-9,,3648,998,24,,,1300,108.0,22.0,,,,170,,,,,,,249,14,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0358,17,2013,10,23,0651,7,29,D,44.5729,-2.1528,44.6056,-2.1617,18E7,453,V,,1,1,R,3.5000,-9,,3704,1251,24,,,1300,113.0,23.0,,,,248,,,,,,,246,10,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0341,5,2013,10,20,0641,1,29,D,44.5708,-1.3267,44.5389,-1.3139,18E8,-9,V,,1,1,R,4.9000,-9,,3685,149,24,,,1300,,19.0,,,,164,,,,,,,199,8,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0342,6,2013,10,20,0857,1,30,D,44.4524,-1.3214,44.4184,-1.3262,17E8,31,V,,1,1,R,,-9,,3797,158,24,,,1300,51.0,26.0,,,,186,,,,,,,209,8,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0356,16,2013,10,22,1511,4,30,D,44.4396,-2.0366,44.4727,-2.0293,17E7,156,V,,1,1,R,3.8000,-9,,3723,509,24,,,1300,90.0,18.0,,,,18,,,,,,,168,31,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0343,7,2013,10,20,1114,2,30,D,44.2327,-1.4158,44.1993,-1.4203,17E8,44,V,,1,1,R,,-9,,3723,199,24,,,1300,56.0,17.0,,,,193,,,,,,,201,14,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0355,15,2013,10,22,1248,4,28,D,44.2124,-1.8610,44.2429,-1.8819,17E8,128,V,,1,1,R,3.5000,-9,,3778,446,24,,,1300,91.0,17.0,,,,325,,,,,,,168,12,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0354,14,2013,10,22,1048,4,30,D,44.1307,-1.9964,44.1647,-1.9903,17E8,150,V,,1,1,R,3.4000,-9,,3797,496,24,,,1300,95.0,14.0,,,,12,,,,,,,166,26,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0344,8,2013,10,20,1329,1,29,D,44.0967,-1.3761,44.0647,-1.3887,17E8,34,V,,1,1,R,4.9000,-9,,3704,159,24,,,1300,53.0,16.0,,,,202,,,,,,,240,9,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0353,13,2013,10,22,0903,6,31,D,44.0550,-2.0947,44.0867,-2.0791,17E7,301,V,,1,1,R,3.8000,-9,,3723,850,24,,,1300,101.0,16.0,,,,24,,,,,,,166,20,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0352,12,2013,10,22,0656,7,30,D,43.9663,-2.1587,43.9991,-2.1514,16E7,496,V,,1,1,R,4.3000,-9,,3685,1352,24,,,1300,106.0,17.0,,,,48,,,,,,,166,23,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0349,11,2013,10,21,1218,5,30,D,43.9072,-2.0821,43.9400,-2.0799,16E7,168,V,,1,1,R,4.0000,-9,,3648,555,24,,,1300,91.0,20.0,,,,295,,,,,,,173,20,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0348,10,2013,10,21,0915,3,30,D,43.8991,-1.7369,43.9315,-1.7258,16E8,117,V,,1,1,R,4.0000,-9,,3704,418,24,,,1300,70.0,20.0,,,,16,,,,,,,178,18,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,R0347,9,2013,10,21,0701,3,31,D,43.6994,-1.6874,43.6982,-1.6407,16E8,116,V,,1,1,R,3.5000,-9,,3760,419,24,,,1300,70.0,20.0,,,,110,,,,,,,187,26,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0483,4,2017,10,27,1321,4,31,D,46.4848,-3.8732,46.4590,-3.8460,21E6,139,V,V0483,1,1,R,3.7000,-9,,3543,,26,,4.5000,1300,,20.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0484,5,2017,10,27,1649,4,31,D,46.3241,-3.2418,46.2951,-3.2228,21E6,122,V,V0484,1,1,R,3.7000,-9,,3537,,26,,4.5000,1300,,20.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0485,6,2017,10,28,0855,4,3,D,46.1299,-3.2759,46.1275,-3.2742,21E6,131,I,V0485,1,1,-9,5.0000,-9,,294,,26,,4.5000,1300,,17.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0486,7,2017,10,28,1211,4,30,D,46.0821,-3.5696,46.0554,-3.5960,21E6,141,V,V0486,1,1,R,1.6000,-9,,3599,,26,,4.5000,1300,,19.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0487,8,2017,10,28,1432,4,30,D,46.1065,-3.8955,46.0750,-3.8917,21E6,147,V,V0487,1,1,R,2.5000,-9,,3518,,26,,4.5000,1300,,20.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0488,9,2017,10,28,1627,4,31,D,45.9354,-3.7486,45.9105,-3.7216,20E6,162,V,V0488,1,1,R,4.0000,-9,,3471,,26,,4.5000,1300,,20.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0490,10,2017,10,29,0900,4,31,D,45.8509,-3.2155,45.8776,-3.2392,20E6,132,V,V0490,1,1,R,3.9000,-9,,3494,,26,,4.5000,1300,,19.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,V0491,11,2017,10,29,1053,4,32,D,45.7665,-3.3886,45.7338,-3.3824,20E6,143,V,V0491,1,1,R,,-9,,3671,,26,,4.5000,1300,,20.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0420,72,2013,11,7,0718,4,30,D,47.6928,-5.2734,47.6939,-5.3220,24E4,134,V,,1,1,R,4.0000,-9,,3648,453,24,,,1300,93.0,21.0,,,,276,,,,,,,219,24,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,R0426,78,2013,11,9,0729,5,30,D,47.7611,-7.3296,47.7788,-7.3701,24E2,191,V,,1,1,R,3.2000,-9,,3611,599,24,,,1300,99.0,21.0,,,,300,,,,,,,267,16,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0501,20,2017,11,20,1701,2,30,D,45.7303,-1.9711,45.7318,-1.9242,20E8,72,V,V0501,1,1,R,4.5000,-9,,3648,,26,,4.5000,1300,,19.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0502,21,2017,11,21,0914,1,31,D,45.7189,-1.4465,45.7512,-1.4470,20E8,31,V,V0502,1,1,R,4.9000,-9,,3596,,26,,4.5000,1300,,17.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0503,22,2017,11,21,1201,1,31,D,46.0862,-1.6428,46.0765,-1.6906,21E8,27,V,V0503,1,1,R,,-9,,3845,,26,,4.5000,1300,,14.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0504,23,2017,11,21,1414,2,30,D,46.0530,-2.0659,46.0512,-2.1107,21E7,60,V,V0504,1,1,R,4.3000,-9,,3466,,26,,4.5000,1300,,18.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0505,24,2017,11,21,1710,2,31,D,46.4682,-2.0334,46.4971,-2.0533,21E7,36,V,V0505,1,1,R,,-9,,3560,,26,,4.5000,1300,,17.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0506,25,2017,11,22,0914,1,31,D,46.7034,-2.2320,46.6869,-2.1951,22E7,22,V,V0506,1,1,R,5.2000,-9,,3363,,26,,4.5000,1300,,18.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,V0507,26,2017,11,22,1140,2,29,D,46.6289,-2.5883,46.5992,-2.6017,22E7,63,V,V0507,1,1,R,,-9,,3461,,26,,4.5000,1300,,15.0,145,0.7000,210,,,,,,,,,,,,,,,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0584,138,2019,12,2,1529,2,30,D,51.6161,-7.4598,51.6349,-7.4171,32E2,77,V,X0584,1,1,R,3.5000,-9,,3604,,26,,4.5000,1300,68.2,18.7,145,0.7000,210,,,,,,,,,,,,11.7,,34.96,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0582,136,2019,12,2,0827,3,26,D,51.5239,-8.3510,51.5229,-8.3064,32E1,87,V,X0582,1,1,R,3.3000,-9,,3092,,26,,4.5000,1300,72.8,20.0,145,0.7000,210,,,,,,,,,,,,11.4,,34.98,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0586,140,2019,12,3,1013,2,30,D,51.4607,-5.2651,51.4310,-5.2656,31E4,69,V,X0586,1,1,R,3.6000,-9,,3304,,26,,4.5000,1300,64.2,18.5,145,0.7000,210,,,,,,,,,,,,11.2,,34.12,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0587,141,2019,12,3,1240,2,20,D,51.3750,-4.8507,51.3808,-4.8214,31E5,62,V,X0587,1,1,R,,-9,,2133,,26,,4.5000,1300,62.2,17.9,145,0.7000,210,,,,,,,,,,,,12.0,,34.69,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0583,137,2019,12,2,1118,3,31,D,51.3361,-7.7813,51.3618,-7.7513,31E2,91,V,X0583,1,1,R,3.4000,-9,,3539,,26,,4.5000,1300,70.4,19.5,145,0.7000,210,,,,,,,,,,,,11.2,,35.03,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0585,139,2019,12,3,0757,2,32,D,51.2484,-5.4980,51.2768,-5.5264,31E4,77,V,X0585,1,1,R,3.5000,-9,,3717,,26,,4.5000,1300,62.7,17.9,145,0.7000,210,,,,,,,,,,,,12.0,,35.07,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0588,142,2019,12,3,1514,2,30,D,51.0896,-5.0829,51.0955,-5.1317,31E4,70,V,X0588,1,1,R,3.8000,-9,,3468,,26,,4.5000,1300,61.8,18.1,145,0.7000,210,,,,,,,,,,,,11.6,,35.12,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0575,129,2019,11,30,1136,5,30,D,50.9148,-10.8450,50.8844,-10.8338,30D9,171,V,X0575,1,1,R,,-9,,3474,,26,,4.5000,1300,99.9,20.5,145,0.7000,210,,,,,,,,,,,,11.0,,35.19,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0579,133,2019,12,1,1051,4,30,D,50.9090,-9.6477,50.9325,-9.6217,30E0,120,V,X0579,1,1,R,3.3000,-9,,3189,,26,,4.5000,1300,72.3,20.1,145,0.7000,210,,,,,,,,,,,,11.0,,35.02,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0581,135,2019,12,1,1541,3,30,D,50.8818,-9.0926,50.9088,-9.1155,30E0,119,V,X0581,1,1,R,3.2000,-9,,3406,,26,,4.5000,1300,80.2,21.6,145,0.7000,210,,,,,,,,,,,,11.1,,35.04,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0580,134,2019,12,1,1342,4,31,D,50.7511,-9.2619,50.7538,-9.2135,30E0,123,V,X0580,1,1,R,3.5000,-9,,3416,,26,,4.5000,1300,90.9,19.6,145,0.7000,210,,,,,,,,,,,,11.1,,35.04,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0578,132,2019,12,1,0816,4,31,D,50.7437,-9.9514,50.7478,-9.9034,30E0,123,V,X0578,1,1,R,3.5000,-9,,3401,,26,,4.5000,1300,92.1,19.7,145,0.7000,210,,,,,,,,,,,,11.0,,35.01,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0577,131,2019,11,30,1610,4,30,D,50.7175,-10.5023,50.7170,-10.4521,30D9,159,V,X0577,1,1,R,3.4000,-9,,3530,,26,,4.5000,1300,101.6,21.0,145,0.7000,210,,,,,,,,,,,,11.0,,35.10,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0576,130,2019,11,30,1357,5,31,D,50.7172,-10.7673,50.7168,-10.7204,30D9,171,V,X0576,1,1,R,3.5000,-9,,3298,,26,,4.5000,1300,95.1,20.1,145,0.7000,210,,,,,,,,,,,,11.1,,35.20,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0591,145,2019,12,4,1242,3,30,D,50.6660,-7.3432,50.6647,-7.2935,30E2,107,V,X0591,1,1,R,3.5000,-9,,3499,,26,,4.5000,1300,70.0,19.3,145,0.7000,210,,,,,,,,,,,,11.3,,35.19,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0589,143,2019,12,4,0801,3,31,D,50.6452,-7.7813,50.6583,-7.8253,30E2,112,V,X0589,1,1,R,3.3000,-9,,3422,,26,,4.5000,1300,76.1,20.7,145,0.7000,210,,,,,,,,,,,,11.2,,35.22,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0590,144,2019,12,4,0941,3,30,D,50.5513,-7.9100,50.5219,-7.9229,30E2,119,V,X0590,1,1,R,3.4000,-9,,3398,,26,,4.5000,1300,76.5,20.8,145,0.7000,210,,,,,,,,,,,,11.2,,35.21,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0573,127,2019,11,29,1449,4,30,D,50.5011,-10.0273,50.5301,-10.0526,30D9,140,V,X0573,1,1,R,3.5000,-9,,3703,,26,,4.5000,1300,96.5,20.5,145,0.7000,210,,,,,,,,,,,,11.1,,35.02,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0557,111,2019,11,25,1111,3,30,D,50.4535,-8.1973,50.4335,-8.2337,29E1,117,V,X0557,1,1,R,,-9,,3399,,26,,4.5000,1300,73.4,21.1,145,0.7000,210,,,,,,,,,,,,11.5,,35.26,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0558,112,2019,11,25,1344,4,30,D,50.4339,-8.5809,50.4166,-8.6151,29E1,128,V,X0558,1,1,R,,-9,,3094,,26,,4.5000,1300,95.5,20.9,145,0.7000,210,,,,,,,,,,,,11.3,,35.24,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0592,146,2019,12,4,1458,3,30,D,50.4318,-7.1912,50.4015,-7.2076,29E2,110,V,X0592,1,1,R,3.4000,-9,,3566,,26,,4.5000,1300,73.9,20.1,145,0.7000,210,,,,,,,,,,,,11.3,,35.17,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0569,123,2019,11,28,1531,5,30,D,50.3437,-10.6270,50.3704,-10.5966,29D9,166,V,X0569,1,1,R,3.2000,-9,,3659,,26,,4.5000,1300,97.8,20.4,145,0.7000,210,,,,,,,,,,,,11.2,,35.17,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0568,122,2019,11,28,1229,6,31,D,50.3358,-10.8302,50.3672,-10.8213,29D9,207,V,X0568,1,1,R,3.2000,-9,,3547,,26,,4.5000,1300,96.0,20.4,145,0.7000,210,,,,,,,,,,,,11.4,,35.29,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0559,113,2019,11,25,1534,3,30,D,50.3197,-8.6912,50.3279,-8.7373,29E1,119,V,X0559,1,1,R,3.5000,-9,,3395,,26,,4.5000,1300,76.9,20.8,145,0.7000,210,,,,,,,,,,,,11.2,,35.24,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0572,126,2019,11,29,1240,4,30,D,50.3034,-10.0669,50.2998,-10.0220,29D9,129,V,X0572,1,1,R,3.4000,-9,,3208,,26,,4.5000,1300,94.9,20.0,145,0.7000,210,,,,,,,,,,,,11.1,,35.06,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0571,125,2019,11,29,1028,4,30,D,50.2327,-10.4051,50.2293,-10.3591,29D9,143,V,X0571,1,1,R,3.6000,-9,,3288,,26,,4.5000,1300,87.1,19.1,145,0.7000,210,,,,,,,,,,,,11.2,,35.13,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,50,D,-9,X0556,110,2019,11,25,0756,3,31,D,50.0822,-8.0565,50.0837,-8.1105,29E1,109,V,X0556,1,1,R,3.4000,-9,,3850,,26,,4.5000,1300,77.0,21.1,145,0.7000,210,,,,,,,,,,,,11.5,,35.22,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0567,121,2019,11,28,1003,5,31,D,50.0678,-10.8923,50.0879,-10.9314,29D9,165,V,X0567,1,1,R,3.4000,-9,,3566,,26,,4.5000,1300,102.1,21.2,145,0.7000,210,,,,,,,,,,,,11.7,,35.33,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0570,124,2019,11,29,0806,4,30,D,50.0620,-10.2116,50.0909,-10.1983,29D9,126,V,X0570,1,1,R,3.5000,-9,,3354,,26,,4.5000,1300,85.5,18.9,145,0.7000,210,,,,,,,,,,,,11.1,,35.13,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0541,95,2019,11,17,0743,4,30,D,49.9559,-8.7250,49.9533,-8.6763,28E1,122,V,X0541,1,1,R,3.3000,-9,,3492,,26,,4.5000,1300,100.5,21.3,145,0.7000,210,,,,,,,,,,,,11.7,,35.27,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0560,114,2019,11,26,1249,4,30,D,49.9344,-9.4592,49.9071,-9.4698,28E0,125,V,X0560,1,1,R,,-9,,3123,,26,,4.5000,1300,,17.0,145,0.7000,210,,,,,,,,,,,,11.4,,35.28,,,,,,,,,,,
HH,EVHOE,4,FR,35HT,GOV,100,D,-9,X0566,120,2019,11,28,0811,6,30,D,49.9070,-10.9542,49.9360,-10.9445,28D9,261,V,X0566,1,1,R,3.2000,-9,,3287,,26,,4.5000,1300,110.1,22.2,145,0.7000,210,,,,,,,,,,,,11.5,,35.28,,,,,,,,,,,
