V1,V2,V3
18.9252272727273,51.7066666666667,160.457962036133
19.0936363636364,51.7066666666667,174.517959594727
19.2620454545455,51.7066666666667,177.647964477539
19.4304545454545,51.7066666666667,189.127960205078
19.5988636363636,51.7066666666667,203.775512695312
19.7672727272727,51.7066666666667,206.155517578125
19.9356818181818,51.7066666666667,205.015518188477
20.1040909090909,51.7066666666667,190.645523071289
20.2725,51.7066666666667,174.005523681641
20.4409090909091,51.7066666666667,162.065521240234
20.6093181818182,51.7066666666667,158.765518188477
20.7777272727273,51.7066666666667,144.63313293457
20.9461363636364,51.7066666666667,137.573120117188
21.1145454545455,51.7066666666667,130.573120117188
21.2829545454545,51.7066666666667,138.183120727539
21.4513636363636,51.7066666666667,115.583129882812
21.6197727272727,51.7066666666667,109.023124694824
21.7881818181818,51.7066666666667,130.26008605957
21.9565909090909,51.7066666666667,162.590087890625
22.125,51.7066666666667,173.470092773438
-14.925,51.5377777777778,-777.384460449219
-14.7565909090909,51.5377777777778,-576.194458007812
-14.5881818181818,51.5377777777778,-462.068176269531
-14.4197727272727,51.5377777777778,-432.738189697266
-14.2513636363636,51.5377777777778,-428.328186035156
-14.0829545454545,51.5377777777778,-434.258178710938
-13.9145454545455,51.5377777777778,-562.758178710938
-13.7461363636364,51.5377777777778,-662.568176269531
-13.5777272727273,51.5377777777778,-776.671813964844
-13.4093181818182,51.5377777777778,-1079.14184570312
-13.2409090909091,51.5377777777778,-1279.39184570312
-13.0725,51.5377777777778,-1444.8818359375
-12.9040909090909,51.5377777777778,-1555.57177734375
-12.7356818181818,51.5377777777778,-1548.08178710938
-12.5672727272727,51.5377777777778,-1396.81469726562
-12.3988636363636,51.5377777777778,-1252.67468261719
-12.2304545454545,51.5377777777778,-1159.5546875
-12.0620454545455,51.5377777777778,-909.524719238281
-11.8936363636364,51.5377777777778,-896.8447265625
-11.7252272727273,51.5377777777778,-664.974731445312
-11.5568181818182,51.5377777777778,-392.164703369141
-11.3884090909091,51.5377777777778,-207.634536743164
-11.22,51.5377777777778,-188.534545898438
-11.0515909090909,51.5377777777778,-175.204544067383
-10.8831818181818,51.5377777777778,-164.164535522461
-10.7147727272727,51.5377777777778,-137.384536743164
-10.5463636363636,51.5377777777778,-116.394538879395
-10.3779545454545,51.5377777777778,-96.9949951171875
-10.2095454545455,51.5377777777778,-68.7249908447266
-10.0411363636364,51.5377777777778,-62.8349914550781
-9.87272727272727,51.5377777777778,-1.79499268531799
-9.70431818181818,51.5377777777778,19.6950073242188
-9.53590909090909,51.5377777777778,47.4150085449219
-9.3675,51.5377777777778,35.4825019836426
-9.19909090909091,51.5377777777778,17.372501373291
-9.03068181818182,51.5377777777778,-8.66749954223633
-8.86227272727272,51.5377777777778,-31.2474994659424
-8.69386363636363,51.5377777777778,-66.6175003051758
-8.52545454545454,51.5377777777778,-75.4174957275391
-8.35704545454545,51.5377777777778,-80.807502746582
-8.18863636363636,51.5377777777778,-84.9957656860352
-8.02022727272727,51.5377777777778,-84.3957672119141
-7.85181818181818,51.5377777777778,-82.5657653808594
-7.68340909090909,51.5377777777778,-80.4257659912109
-7.515,51.5377777777778,-78.8957672119141
-7.34659090909091,51.5377777777778,-78.1757659912109
-7.17818181818182,51.5377777777778,-76.0024795532227
-7.00977272727272,51.5377777777778,-74.1324844360352
-6.84136363636363,51.5377777777778,-75.7224807739258
-6.67295454545454,51.5377777777778,-77.162483215332
-6.50454545454545,51.5377777777778,-79.2524795532227
-6.33613636363636,51.5377777777778,-94.3924789428711
-6.16772727272727,51.5377777777778,-110.778190612793
-5.99931818181818,51.5377777777778,-106.888191223145
-5.83090909090909,51.5377777777778,-88.2481918334961
-5.6625,51.5377777777778,-75.9481887817383
-5.49409090909091,51.5377777777778,-58.7281913757324
-5.32568181818182,51.5377777777778,-56.9181900024414
-5.15727272727272,51.5377777777778,-49.8181915283203
-4.98886363636363,51.5377777777778,-42.3205604553223
-4.82045454545454,51.5377777777778,-39.400562286377
-4.65204545454545,51.5377777777778,-34.0905609130859
-4.48363636363636,51.5377777777778,-28.0205612182617
-4.31522727272727,51.5377777777778,-17.2905616760254
-4.14681818181818,51.5377777777778,0.359437853097916
-3.97840909090909,51.5377777777778,-13.8793888092041
-3.81,51.5377777777778,3.33061075210571
-3.64159090909091,51.5377777777778,99.5806121826172
-3.47318181818182,51.5377777777778,115.770614624023
-3.30477272727273,51.5377777777778,93.2906112670898
-3.13636363636363,51.5377777777778,52.9906120300293
-2.96795454545454,51.5377777777778,6.83061075210571
-2.79954545454545,51.5377777777778,2.84815526008606
-2.63113636363636,51.5377777777778,38.2781562805176
-2.46272727272727,51.5377777777778,70.8681564331055
-2.29431818181818,51.5377777777778,139.018157958984
-2.12590909090909,51.5377777777778,75.6981582641602
-1.9575,51.5377777777778,109.608154296875
-1.78909090909091,51.5377777777778,138.686248779297
-1.62068181818182,51.5377777777778,168.65625
-1.45227272727272,51.5377777777778,155.586242675781
-1.28386363636363,51.5377777777778,124.336250305176
-1.11545454545454,51.5377777777778,88.6762466430664
-0.947045454545453,51.5377777777778,74.036247253418
-0.778636363636362,51.5377777777778,47.1733436584473
-0.61022727272727,51.5377777777778,50.0933418273926
-0.44181818181818,51.5377777777778,38.543342590332
-0.273409090909089,51.5377777777778,38.1233444213867
-0.104999999999999,51.5377777777778,15.7933435440063
0.0634090909090919,51.5377777777778,17.0133438110352
0.231818181818184,51.5377777777778,15.4933433532715
0.400227272727275,51.5377777777778,16.3269920349121
0.568636363636365,51.5377777777778,18.0669918060303
0.737045454545456,51.5377777777778,4.43699169158936
0.905454545454548,51.5377777777778,-3.03300833702087
1.07386363636364,51.5377777777778,-9.67300796508789
1.24227272727273,51.5377777777778,-8.84300804138184
1.41068181818182,51.5377777777778,-13.1374187469482
1.57909090909091,51.5377777777778,-18.8974189758301
1.7475,51.5377777777778,-38.6274185180664
1.91590909090909,51.5377777777778,-42.7574195861816
2.08431818181818,51.5377777777778,-43.3174171447754
2.25272727272727,51.5377777777778,-37.9974174499512
2.42113636363636,51.5377777777778,-30.8363399505615
2.58954545454545,51.5377777777778,-28.6263408660889
2.75795454545455,51.5377777777778,-28.4663391113281
2.92636363636364,51.5377777777778,-25.6963405609131
3.09477272727273,51.5377777777778,-20.3563404083252
3.26318181818182,51.5377777777778,-12.5863399505615
3.43159090909091,51.5377777777778,-6.11634016036987
3.6,51.5377777777778,0.290807455778122
3.76840909090909,51.5377777777778,0.450807452201843
3.93681818181818,51.5377777777778,-2.71919250488281
4.10522727272727,51.5377777777778,-2.00919246673584
4.27363636363636,51.5377777777778,4.24080753326416
4.44204545454546,51.5377777777778,5.47080755233765
4.61045454545455,51.5377777777778,8.63299465179443
4.77886363636364,51.5377777777778,6.00299453735352
4.94727272727273,51.5377777777778,15.4129943847656
5.11568181818182,51.5377777777778,13.8629941940308
5.28409090909091,51.5377777777778,11.7529945373535
5.4525,51.5377777777778,13.0629949569702
5.62090909090909,51.5377777777778,15.9839038848877
5.78931818181818,51.5377777777778,24.6039047241211
5.95772727272728,51.5377777777778,24.8239040374756
6.12613636363637,51.5377777777778,18.7039031982422
6.29454545454546,51.5377777777778,24.7839031219482
6.46295454545455,51.5377777777778,30.4939041137695
6.63136363636364,51.5377777777778,22.9039039611816
6.79977272727273,51.5377777777778,28.0284557342529
6.96818181818182,51.5377777777778,49.9084548950195
7.13659090909091,51.5377777777778,55.2284545898438
7.305,51.5377777777778,85.0684585571289
7.47340909090909,51.5377777777778,86.5184555053711
7.64181818181818,51.5377777777778,106.798454284668
7.81022727272727,51.5377777777778,128.613037109375
7.97863636363637,51.5377777777778,140.153030395508
8.14704545454546,51.5377777777778,164.583038330078
8.31545454545455,51.5377777777778,240.143035888672
8.48386363636364,51.5377777777778,295.743041992188
8.65227272727273,51.5377777777778,305.523040771484
8.82068181818182,51.5377777777778,347.283050537109
8.98909090909091,51.5377777777778,291.554718017578
9.1575,51.5377777777778,217.084732055664
9.32590909090909,51.5377777777778,217.554733276367
9.49431818181818,51.5377777777778,285.214721679688
9.66272727272727,51.5377777777778,261.614715576172
9.83113636363636,51.5377777777778,277.954711914062
9.99954545454545,51.5377777777778,202.038909912109
10.1679545454545,51.5377777777778,199.708908081055
10.3363636363636,51.5377777777778,261.318908691406
10.5047727272727,51.5377777777778,301.408905029297
10.6731818181818,51.5377777777778,257.558898925781
10.8415909090909,51.5377777777778,308.258911132812
11.01,51.5377777777778,350.792938232422
11.1784090909091,51.5377777777778,357.77294921875
11.3468181818182,51.5377777777778,306.27294921875
11.5152272727273,51.5377777777778,209.052947998047
11.6836363636364,51.5377777777778,163.502944946289
11.8520454545455,51.5377777777778,118.952949523926
12.0204545454545,51.5377777777778,114.982948303223
12.1888636363636,51.5377777777778,100.048599243164
12.3572727272727,51.5377777777778,95.0485992431641
12.5256818181818,51.5377777777778,98.198600769043
12.6940909090909,51.5377777777778,99.8486022949219
12.8625,51.5377777777778,103.768600463867
13.0309090909091,51.5377777777778,92.5186004638672
13.1993181818182,51.5377777777778,88.9379425048828
13.3677272727273,51.5377777777778,88.1679458618164
13.5361363636364,51.5377777777778,106.797943115234
13.7045454545455,51.5377777777778,102.937942504883
13.8729545454545,51.5377777777778,119.487945556641
14.0413636363636,51.5377777777778,116.577949523926
14.2097727272727,51.5377777777778,112.456176757812
14.3781818181818,51.5377777777778,116.376174926758
14.5465909090909,51.5377777777778,124.976173400879
14.715,51.5377777777778,132.696182250977
14.8834090909091,51.5377777777778,135.606170654297
15.0518181818182,51.5377777777778,149.236175537109
15.2202272727273,51.5377777777778,146.91618347168
15.3886363636364,51.5377777777778,126.281150817871
15.5570454545455,51.5377777777778,132.471160888672
15.7254545454545,51.5377777777778,141.151153564453
15.8938636363636,51.5377777777778,145.18115234375
16.0622727272727,51.5377777777778,161.481155395508
16.2306818181818,51.5377777777778,126.18115234375
16.3990909090909,51.5377777777778,119.081169128418
16.5675,51.5377777777778,95.3711700439453
16.7359090909091,51.5377777777778,96.1711654663086
16.9043181818182,51.5377777777778,90.2911682128906
17.0727272727273,51.5377777777778,93.2311706542969
17.2411363636364,51.5377777777778,103.861167907715
17.4095454545455,51.5377777777778,118.977157592773
17.5779545454545,51.5377777777778,119.337158203125
17.7463636363636,51.5377777777778,125.197158813477
17.9147727272727,51.5377777777778,133.897155761719
18.0831818181818,51.5377777777778,142.527160644531
18.2515909090909,51.5377777777778,133.527160644531
18.42,51.5377777777778,152.017150878906
18.5884090909091,51.5377777777778,180.807144165039
18.7568181818182,51.5377777777778,154.067153930664
18.9252272727273,51.5377777777778,153.767150878906
19.0936363636364,51.5377777777778,170.447143554688
19.2620454545455,51.5377777777778,182.75715637207
19.4304545454545,51.5377777777778,208.887145996094
19.5988636363636,51.5377777777778,229.738800048828
19.7672727272727,51.5377777777778,207.488800048828
19.9356818181818,51.5377777777778,191.128799438477
20.1040909090909,51.5377777777778,174.888793945312
20.2725,51.5377777777778,175.798797607422
20.4409090909091,51.5377777777778,168.048797607422
20.6093181818182,51.5377777777778,162.378799438477
20.7777272727273,51.5377777777778,171.455856323242
20.9461363636364,51.5377777777778,165.185852050781
21.1145454545455,51.5377777777778,146.745864868164
21.2829545454545,51.5377777777778,141.915863037109
21.4513636363636,51.5377777777778,149.345855712891
21.6197727272727,51.5377777777778,140.175857543945
21.7881818181818,51.5377777777778,125.275657653809
21.9565909090909,51.5377777777778,126.12565612793
22.125,51.5377777777778,142.415649414062
-14.925,51.3688888888889,-892.534423828125
-14.7565909090909,51.3688888888889,-649.754455566406
-14.5881818181818,51.3688888888889,-504.118194580078
-14.4197727272727,51.3688888888889,-474.778198242188
-14.2513636363636,51.3688888888889,-467.148193359375
-14.0829545454545,51.3688888888889,-475.63818359375
-13.9145454545455,51.3688888888889,-603.088195800781
-13.7461363636364,51.3688888888889,-714.028198242188
-13.5777272727273,51.3688888888889,-874.0517578125
-13.4093181818182,51.3688888888889,-1220.35180664062
-13.2409090909091,51.3688888888889,-1377.86181640625
-13.0725,51.3688888888889,-1575.18176269531
-12.9040909090909,51.3688888888889,-1723.69177246094
-12.7356818181818,51.3688888888889,-1708.3017578125
-12.5672727272727,51.3688888888889,-1587.28466796875
-12.3988636363636,51.3688888888889,-1433.89477539062
-12.2304545454545,51.3688888888889,-1343.19470214844
-12.0620454545455,51.3688888888889,-1036.11474609375
-11.8936363636364,51.3688888888889,-1062.67468261719
-11.7252272727273,51.3688888888889,-697.484741210938
-11.5568181818182,51.3688888888889,-399.684722900391
-11.3884090909091,51.3688888888889,-207.744537353516
-11.22,51.3688888888889,-190.934539794922
-11.0515909090909,51.3688888888889,-179.314544677734
-10.8831818181818,51.3688888888889,-169.57453918457
-10.7147727272727,51.3688888888889,-151.554534912109
-10.5463636363636,51.3688888888889,-140.254547119141
-10.3779545454545,51.3688888888889,-123.874992370605
-10.2095454545455,51.3688888888889,-103.084991455078
-10.0411363636364,51.3688888888889,-79.114990234375
-9.87272727272727,51.3688888888889,-59.044994354248
-9.70431818181818,51.3688888888889,-59.1849937438965
-9.53590909090909,51.3688888888889,-55.3249931335449
-9.3675,51.3688888888889,-63.1674995422363
-9.19909090909091,51.3688888888889,-74.7074966430664
-9.03068181818182,51.3688888888889,-86.817497253418
-8.86227272727272,51.3688888888889,-90.6674957275391
-8.69386363636363,51.3688888888889,-90.1175003051758
-8.52545454545454,51.3688888888889,-88.317497253418
-8.35704545454545,51.3688888888889,-87.9475021362305
-8.18863636363636,51.3688888888889,-88.3957672119141
-8.02022727272727,51.3688888888889,-87.3857650756836
-7.85181818181818,51.3688888888889,-86.7157669067383
-7.68340909090909,51.3688888888889,-84.8457717895508
-7.515,51.3688888888889,-83.6757659912109
-7.34659090909091,51.3688888888889,-82.295768737793
-7.17818181818182,51.3688888888889,-81.7424774169922
-7.00977272727272,51.3688888888889,-82.4724807739258
-6.84136363636363,51.3688888888889,-83.3324813842773
-6.67295454545454,51.3688888888889,-82.0324783325195
-6.50454545454545,51.3688888888889,-95.6824798583984
-6.33613636363636,51.3688888888889,-113.902481079102
-6.16772727272727,51.3688888888889,-103.268188476562
-5.99931818181818,51.3688888888889,-92.5681915283203
-5.83090909090909,51.3688888888889,-83.8081893920898
-5.6625,51.3688888888889,-78.4781875610352
-5.49409090909091,51.3688888888889,-67.5181884765625
-5.32568181818182,51.3688888888889,-65.8781890869141
-5.15727272727272,51.3688888888889,-63.0181922912598
-4.98886363636363,51.3688888888889,-59.7005615234375
-4.82045454545454,51.3688888888889,-50.3705635070801
-4.65204545454545,51.3688888888889,-44.7905616760254
-4.48363636363636,51.3688888888889,-40.4205627441406
-4.31522727272727,51.3688888888889,-40.3905639648438
-4.14681818181818,51.3688888888889,-33.1405639648438
-3.97840909090909,51.3688888888889,-27.1093883514404
-3.81,51.3688888888889,-21.4093894958496
-3.64159090909091,51.3688888888889,-12.7693891525269
-3.47318181818182,51.3688888888889,26.6706104278564
-3.30477272727273,51.3688888888889,22.9806098937988
-3.13636363636363,51.3688888888889,-5.44938898086548
-2.96795454545454,51.3688888888889,-4.4393892288208
-2.79954545454545,51.3688888888889,80.3181533813477
-2.63113636363636,51.3688888888889,75.6981582641602
-2.46272727272727,51.3688888888889,79.8681564331055
-2.29431818181818,51.3688888888889,121.418151855469
-2.12590909090909,51.3688888888889,75.1781539916992
-1.9575,51.3688888888889,149.698150634766
-1.78909090909091,51.3688888888889,175.446243286133
-1.62068181818182,51.3688888888889,151.926254272461
-1.45227272727272,51.3688888888889,126.216247558594
-1.28386363636363,51.3688888888889,99.6462478637695
-1.11545454545454,51.3688888888889,79.7162475585938
-0.947045454545453,51.3688888888889,57.1962509155273
-0.778636363636362,51.3688888888889,77.2433395385742
-0.61022727272727,51.3688888888889,45.353343963623
-0.44181818181818,51.3688888888889,19.1733436584473
-0.273409090909089,51.3688888888889,36.2833442687988
-0.104999999999999,51.3688888888889,61.6833419799805
0.0634090909090919,51.3688888888889,73.3433456420898
0.231818181818184,51.3688888888889,66.1833419799805
0.400227272727275,51.3688888888889,45.2069931030273
0.568636363636365,51.3688888888889,30.7769908905029
0.737045454545456,51.3688888888889,6.95699167251587
0.905454545454548,51.3688888888889,6.14699172973633
1.07386363636364,51.3688888888889,4.51699161529541
1.24227272727273,51.3688888888889,0.776991605758667
1.41068181818182,51.3688888888889,6.02258157730103
1.57909090909091,51.3688888888889,-14.4774188995361
1.7475,51.3688888888889,-38.2574195861816
1.91590909090909,51.3688888888889,-38.0474166870117
2.08431818181818,51.3688888888889,-36.9374198913574
2.25272727272727,51.3688888888889,-33.0574188232422
2.42113636363636,51.3688888888889,-27.0063400268555
2.58954545454545,51.3688888888889,-26.4863395690918
2.75795454545455,51.3688888888889,-22.7463397979736
2.92636363636364,51.3688888888889,-18.6763401031494
3.09477272727273,51.3688888888889,-8.61633968353271
3.26318181818182,51.3688888888889,-5.49633979797363
3.43159090909091,51.3688888888889,-4.53633975982666
3.6,51.3688888888889,-3.63919258117676
3.76840909090909,51.3688888888889,-2.48919248580933
3.93681818181818,51.3688888888889,-2.34919261932373
4.10522727272727,51.3688888888889,-1.1991925239563
4.27363636363636,51.3688888888889,9.1908073425293
4.44204545454546,51.3688888888889,17.710807800293
4.61045454545455,51.3688888888889,16.6129951477051
4.77886363636364,51.3688888888889,17.642993927002
4.94727272727273,51.3688888888889,27.202995300293
5.11568181818182,51.3688888888889,27.4329948425293
5.28409090909091,51.3688888888889,25.8129940032959
5.4525,51.3688888888889,22.8629951477051
5.62090909090909,51.3688888888889,23.523904800415
5.78931818181818,51.3688888888889,26.5639038085938
5.95772727272728,51.3688888888889,31.383903503418
6.12613636363637,51.3688888888889,25.2339038848877
6.29454545454546,51.3688888888889,35.6439056396484
6.46295454545455,51.3688888888889,34.2939033508301
6.63136363636364,51.3688888888889,30.1839046478271
6.79977272727273,51.3688888888889,30.0684566497803
6.96818181818182,51.3688888888889,117.048454284668
7.13659090909091,51.3688888888889,126.66845703125
7.305,51.3688888888889,155.498458862305
7.47340909090909,51.3688888888889,160.108459472656
7.64181818181818,51.3688888888889,214.448455810547
7.81022727272727,51.3688888888889,261.703033447266
7.97863636363637,51.3688888888889,266.85302734375
8.14704545454546,51.3688888888889,296.873046875
8.31545454545455,51.3688888888889,401.723022460938
8.48386363636364,51.3688888888889,427.073028564453
8.65227272727273,51.3688888888889,460.123046875
8.82068181818182,51.3688888888889,433.003051757812
8.98909090909091,51.3688888888889,302.384735107422
9.1575,51.3688888888889,250.374725341797
9.32590909090909,51.3688888888889,296.084716796875
9.49431818181818,51.3688888888889,270.284729003906
9.66272727272727,51.3688888888889,288.874725341797
9.83113636363636,51.3688888888889,268.534729003906
9.99954545454545,51.3688888888889,254.018905639648
10.1679545454545,51.3688888888889,346.008911132812
10.3363636363636,51.3688888888889,366.358917236328
10.5047727272727,51.3688888888889,353.748901367188
10.6731818181818,51.3688888888889,357.738922119141
10.8415909090909,51.3688888888889,255.668914794922
11.01,51.3688888888889,214.532943725586
11.1784090909091,51.3688888888889,206.572952270508
11.3468181818182,51.3688888888889,134.372955322266
11.5152272727273,51.3688888888889,215.042953491211
11.6836363636364,51.3688888888889,171.332946777344
11.8520454545455,51.3688888888889,139.412948608398
12.0204545454545,51.3688888888889,102.412948608398
12.1888636363636,51.3688888888889,114.47859954834
12.3572727272727,51.3688888888889,118.168601989746
12.5256818181818,51.3688888888889,129.108596801758
12.6940909090909,51.3688888888889,132.068603515625
12.8625,51.3688888888889,145.64860534668
13.0309090909091,51.3688888888889,154.89860534668
13.1993181818182,51.3688888888889,124.037948608398
13.3677272727273,51.3688888888889,93.7379455566406
13.5361363636364,51.3688888888889,105.937942504883
13.7045454545455,51.3688888888889,111.787948608398
13.8729545454545,51.3688888888889,111.677947998047
14.0413636363636,51.3688888888889,121.577949523926
14.2097727272727,51.3688888888889,129.996170043945
14.3781818181818,51.3688888888889,124.436180114746
14.5465909090909,51.3688888888889,125.576179504395
14.715,51.3688888888889,130.306182861328
14.8834090909091,51.3688888888889,150.636169433594
15.0518181818182,51.3688888888889,152.966171264648
15.2202272727273,51.3688888888889,156.496170043945
15.3886363636364,51.3688888888889,160.901153564453
15.5570454545455,51.3688888888889,162.451156616211
15.7254545454545,51.3688888888889,160.141159057617
15.8938636363636,51.3688888888889,154.561157226562
16.0622727272727,51.3688888888889,155.36116027832
16.2306818181818,51.3688888888889,149.051147460938
16.3990909090909,51.3688888888889,116.161170959473
16.5675,51.3688888888889,95.9311676025391
16.7359090909091,51.3688888888889,129.091171264648
16.9043181818182,51.3688888888889,113.721168518066
17.0727272727273,51.3688888888889,108.231170654297
17.2411363636364,51.3688888888889,111.931167602539
17.4095454545455,51.3688888888889,156.857162475586
17.5779545454545,51.3688888888889,171.997161865234
17.7463636363636,51.3688888888889,167.787155151367
17.9147727272727,51.3688888888889,177.457153320312
18.0831818181818,51.3688888888889,164.66716003418
18.2515909090909,51.3688888888889,148.847152709961
18.42,51.3688888888889,158.50715637207
18.5884090909091,51.3688888888889,171.867156982422
18.7568181818182,51.3688888888889,168.047149658203
18.9252272727273,51.3688888888889,160.5771484375
19.0936363636364,51.3688888888889,158.967147827148
19.2620454545455,51.3688888888889,176.167144775391
19.4304545454545,51.3688888888889,215.427154541016
19.5988636363636,51.3688888888889,213.968795776367
19.7672727272727,51.3688888888889,205.868804931641
19.9356818181818,51.3688888888889,192.178802490234
20.1040909090909,51.3688888888889,209.048797607422
20.2725,51.3688888888889,193.888793945312
20.4409090909091,51.3688888888889,190.84880065918
20.6093181818182,51.3688888888889,216.398803710938
20.7777272727273,51.3688888888889,172.035858154297
20.9461363636364,51.3688888888889,167.215850830078
21.1145454545455,51.3688888888889,183.695861816406
21.2829545454545,51.3688888888889,170.695861816406
21.4513636363636,51.3688888888889,170.685852050781
21.6197727272727,51.3688888888889,170.355850219727
21.7881818181818,51.3688888888889,166.305648803711
21.9565909090909,51.3688888888889,142.355651855469
22.125,51.3688888888889,168.015655517578
-14.925,51.2,-991.664428710938
-14.7565909090909,51.2,-839.094482421875
-14.5881818181818,51.2,-666.318176269531
-14.4197727272727,51.2,-628.728210449219
-14.2513636363636,51.2,-614.548156738281
-14.0829545454545,51.2,-605.268188476562
-13.9145454545455,51.2,-689.308166503906
-13.7461363636364,51.2,-931.668212890625
-13.5777272727273,51.2,-1223.10180664062
-13.4093181818182,51.2,-1802.8017578125
-13.2409090909091,51.2,-1833.10180664062
-13.0725,51.2,-1902.341796875
-12.9040909090909,51.2,-1980.15173339844
-12.7356818181818,51.2,-1944.67175292969
-12.5672727272727,51.2,-1891.74475097656
-12.3988636363636,51.2,-1808.93469238281
-12.2304545454545,51.2,-1703.50476074219
-12.0620454545455,51.2,-1356.92468261719
-11.8936363636364,51.2,-1362.26477050781
-11.7252272727273,51.2,-1012.19470214844
-11.5568181818182,51.2,-586.004699707031
-11.3884090909091,51.2,-209.564544677734
-11.22,51.2,-187.474548339844
-11.0515909090909,51.2,-179.694534301758
-10.8831818181818,51.2,-172.764541625977
-10.7147727272727,51.2,-158.034545898438
-10.5463636363636,51.2,-150.694534301758
-10.3779545454545,51.2,-138.334991455078
-10.2095454545455,51.2,-128.234985351562
-10.0411363636364,51.2,-120.684989929199
-9.87272727272727,51.2,-116.504989624023
-9.70431818181818,51.2,-114.304992675781
-9.53590909090909,51.2,-113.034996032715
-9.3675,51.2,-108.827499389648
-9.19909090909091,51.2,-107.577499389648
-9.03068181818182,51.2,-107.047500610352
-8.86227272727272,51.2,-106.137496948242
-8.69386363636363,51.2,-104.857498168945
-8.52545454545454,51.2,-103.407501220703
-8.35704545454545,51.2,-102.467498779297
-8.18863636363636,51.2,-100.745765686035
-8.02022727272727,51.2,-98.3257675170898
-7.85181818181818,51.2,-96.6057662963867
-7.68340909090909,51.2,-95.4657669067383
-7.515,51.2,-94.9357681274414
-7.34659090909091,51.2,-94.5857696533203
-7.17818181818182,51.2,-93.412483215332
-7.00977272727272,51.2,-92.3824844360352
-6.84136363636363,51.2,-96.1324844360352
-6.67295454545454,51.2,-97.3124847412109
-6.50454545454545,51.2,-95.3024826049805
-6.33613636363636,51.2,-103.692481994629
-6.16772727272727,51.2,-94.4281921386719
-5.99931818181818,51.2,-88.3181915283203
-5.83090909090909,51.2,-83.3581924438477
-5.6625,51.2,-80.7481918334961
-5.49409090909091,51.2,-73.5981903076172
-5.32568181818182,51.2,-70.0681915283203
-5.15727272727272,51.2,-67.6181869506836
-4.98886363636363,51.2,-62.0705604553223
-4.82045454545454,51.2,-43.2405624389648
-4.65204545454545,51.2,-44.400562286377
-4.48363636363636,51.2,-42.2405624389648
-4.31522727272727,51.2,-27.5605621337891
-4.14681818181818,51.2,135.25944519043
-3.97840909090909,51.2,226.480606079102
-3.81,51.2,357.460601806641
-3.64159090909091,51.2,356.720611572266
-3.47318181818182,51.2,188.980606079102
-3.30477272727273,51.2,129.80061340332
-3.13636363636363,51.2,109.270614624023
-2.96795454545454,51.2,18.4706115722656
-2.79954545454545,51.2,18.6881561279297
-2.63113636363636,51.2,53.2581558227539
-2.46272727272727,51.2,124.088157653809
-2.29431818181818,51.2,145.678161621094
-2.12590909090909,51.2,137.658157348633
-1.9575,51.2,112.878158569336
-1.78909090909091,51.2,92.526252746582
-1.62068181818182,51.2,73.9962463378906
-1.45227272727272,51.2,83.776252746582
-1.28386363636363,51.2,92.8162460327148
-1.11545454545454,51.2,126.64624786377
-0.947045454545453,51.2,97.5662460327148
-0.778636363636362,51.2,115.533340454102
-0.61022727272727,51.2,72.5533447265625
-0.44181818181818,51.2,79.9333419799805
-0.273409090909089,51.2,81.6933441162109
-0.104999999999999,51.2,94.8933410644531
0.0634090909090919,51.2,87.9033432006836
0.231818181818184,51.2,80.6533432006836
0.400227272727275,51.2,53.2169914245605
0.568636363636365,51.2,42.8669929504395
0.737045454545456,51.2,41.2069931030273
0.905454545454548,51.2,49.3169898986816
1.07386363636364,51.2,108.836990356445
1.24227272727273,51.2,64.036994934082
1.41068181818182,51.2,-2.80741858482361
1.57909090909091,51.2,-37.8274192810059
1.7475,51.2,-31.5174179077148
1.91590909090909,51.2,-27.9974193572998
2.08431818181818,51.2,-23.9674186706543
2.25272727272727,51.2,-17.3874187469482
2.42113636363636,51.2,-8.2663402557373
2.58954545454545,51.2,-3.30633997917175
2.75795454545455,51.2,-0.656339943408966
2.92636363636364,51.2,1.23366010189056
3.09477272727273,51.2,14.7536602020264
3.26318181818182,51.2,10.0536603927612
3.43159090909091,51.2,12.6736602783203
3.6,51.2,5.06080722808838
3.76840909090909,51.2,4.64080762863159
3.93681818181818,51.2,3.02080750465393
4.10522727272727,51.2,7.4408073425293
4.27363636363636,51.2,7.11080741882324
4.44204545454546,51.2,11.7308073043823
4.61045454545455,51.2,7.66299438476562
4.77886363636364,51.2,8.9329948425293
4.94727272727273,51.2,18.4829940795898
5.11568181818182,51.2,27.1529941558838
5.28409090909091,51.2,45.4229927062988
5.4525,51.2,60.7329940795898
5.62090909090909,51.2,41.0339050292969
5.78931818181818,51.2,27.9939041137695
5.95772727272728,51.2,27.8539047241211
6.12613636363637,51.2,35.5139045715332
6.29454545454546,51.2,76.3439025878906
6.46295454545455,51.2,61.5039024353027
6.63136363636364,51.2,55.7139053344727
6.79977272727273,51.2,43.6584548950195
6.96818181818182,51.2,97.6484527587891
7.13659090909091,51.2,200.998458862305
7.305,51.2,277.528442382812
7.47340909090909,51.2,321.428466796875
7.64181818181818,51.2,440.958465576172
7.81022727272727,51.2,414.443023681641
7.97863636363637,51.2,368.343048095703
8.14704545454546,51.2,385.85302734375
8.31545454545455,51.2,539.383056640625
8.48386363636364,51.2,627.913024902344
8.65227272727273,51.2,534.073059082031
8.82068181818182,51.2,388.163024902344
8.98909090909091,51.2,399.464721679688
9.1575,51.2,303.8447265625
9.32590909090909,51.2,228.274719238281
